[Description]
Chute 0:,Not Ejected,Chute 1:,Attitude,Chute 2:,Altitude,Chute 3:,Timer,Chute 4:,Remote Forced
Launch 0:,Not Launched,Launch 1:,Launched
[Data]
TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz,Roll,Pitch,Yaw,maxG,T,P,P_alt,fix,Lon,Lat,Alt,VN,VE,VD,Chute,Launch,Canard1,Canard2,Canard3,Canard4
122273,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.50,11.80,104.61,73.39,173.76,23.49,42.73,1006.27,-1.17,3,126.7843704,37.3942413,41.75,-0.01,-0.01,-0.05,1,1,1443,1468,1533,1483
122353,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.40,39.00,12.60,104.61,73.39,173.76,23.49,42.73,1006.27,-1.19,3,126.7843704,37.3942413,41.75,-0.01,-0.01,-0.05,1,1,1443,1468,1533,1483
122428,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.20,104.62,73.39,173.77,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.75,-0.00,0.01,-0.04,1,1,1443,1468,1533,1483
122501,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.50,38.80,12.60,104.62,73.39,173.77,23.49,42.73,1006.28,-1.22,3,126.7843704,37.3942413,41.75,-0.00,0.01,-0.04,1,1,1443,1468,1533,1483
122610,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.30,12.70,104.63,73.39,173.77,23.49,42.73,1006.28,-1.22,3,126.7843704,37.3942413,41.75,-0.00,0.01,-0.04,1,1,1443,1468,1533,1483
122670,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.80,39.30,12.80,104.63,73.39,173.78,23.49,42.73,1006.28,-1.22,3,126.7843704,37.3942413,41.75,-0.00,0.01,-0.04,1,1,1443,1468,1533,1483
122743,-0.96,-0.26,-0.07,0.00,0.00,0.00,40.00,39.30,12.40,104.63,73.39,173.78,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.74,0.00,0.01,0.03,1,1,1443,1468,1533,1483
122823,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.20,39.10,12.60,104.63,73.39,173.78,23.49,42.74,1006.27,-1.17,3,126.7843704,37.3942413,41.74,0.00,0.01,0.03,1,1,1443,1468,1533,1483
122898,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.10,11.80,104.63,73.39,173.78,23.49,42.74,1006.26,-1.12,3,126.7843704,37.3942413,41.74,0.00,0.01,0.03,1,1,1443,1468,1533,1483
122972,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,11.90,104.63,73.39,173.78,23.49,42.73,1006.27,-1.13,3,126.7843704,37.3942413,41.74,-0.02,0.01,-0.05,1,1,1443,1468,1533,1483
123050,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.10,12.30,104.63,73.39,173.78,23.49,42.73,1006.27,-1.14,3,126.7843704,37.3942413,41.74,-0.02,0.01,-0.05,1,1,1443,1468,1533,1483
123141,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.30,12.70,104.63,73.39,173.78,23.49,42.73,1006.27,-1.16,3,126.7843704,37.3942413,41.74,-0.02,0.01,-0.05,1,1,1443,1468,1533,1483
123215,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.20,13.00,104.62,73.39,173.77,23.49,42.73,1006.27,-1.16,3,126.7843704,37.3942413,41.74,0.02,-0.00,-0.03,1,1,1443,1468,1533,1483
123279,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.60,104.62,73.39,173.77,23.49,42.74,1006.27,-1.16,3,126.7843704,37.3942413,41.74,0.02,-0.00,-0.03,1,1,1443,1468,1533,1483
123370,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.20,104.62,73.39,173.76,23.49,42.74,1006.27,-1.14,3,126.7843704,37.3942413,41.74,0.02,-0.00,-0.03,1,1,1443,1468,1533,1483
123442,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.00,12.50,104.61,73.39,173.76,23.49,42.73,1006.27,-1.15,3,126.7843704,37.3942413,41.74,0.05,0.02,-0.03,1,1,1443,1468,1533,1483
123521,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.20,12.40,104.61,73.39,173.76,23.49,42.73,1006.27,-1.16,3,126.7843704,37.3942413,41.74,0.05,0.02,-0.03,1,1,1443,1468,1533,1483
123611,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,11.90,104.62,73.39,173.77,23.49,42.73,1006.27,-1.16,3,126.7843704,37.3942413,41.74,0.05,0.02,-0.03,1,1,1443,1468,1533,1483
123684,-0.96,-0.26,-0.07,0.00,0.00,0.00,40.20,39.20,11.90,104.61,73.39,173.76,23.49,42.74,1006.27,-1.17,3,126.7843704,37.3942413,41.72,0.00,-0.01,0.01,1,1,1443,1468,1533,1483
123748,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.20,11.80,104.61,73.39,173.76,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.72,0.00,-0.01,0.01,1,1,1443,1468,1533,1483
123839,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.80,104.61,73.39,173.76,23.49,42.74,1006.27,-1.20,3,126.7843704,37.3942413,41.72,0.00,-0.01,0.01,1,1,1443,1468,1533,1483
123911,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.30,12.30,104.61,73.39,173.76,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.72,0.00,-0.01,0.01,1,1,1443,1468,1533,1483
123990,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,38.90,12.20,104.61,73.40,173.76,23.49,42.74,1006.28,-1.23,3,126.7843704,37.3942413,41.71,-0.01,0.02,0.01,1,1,1443,1468,1533,1483
124080,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.10,12.40,104.62,73.39,173.77,23.49,42.74,1006.27,-1.20,3,126.7843704,37.3942413,41.71,-0.01,0.02,0.01,1,1,1443,1468,1533,1483
124152,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.10,12.10,104.62,73.40,173.77,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.71,-0.01,0.02,0.01,1,1,1443,1468,1533,1483
124230,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.20,12.40,104.62,73.40,173.77,23.49,42.74,1006.27,-1.20,3,126.7843704,37.3942413,41.71,-0.00,0.01,0.01,1,1,1443,1468,1533,1483
124291,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.10,12.40,104.62,73.40,173.77,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.71,-0.00,0.01,0.01,1,1,1443,1468,1533,1483
124380,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.90,39.00,12.30,104.62,73.40,173.77,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.71,-0.00,0.01,0.01,1,1,1443,1468,1533,1483
124459,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.40,39.60,12.30,104.62,73.40,173.77,23.49,42.74,1006.28,-1.21,3,126.7843704,37.3942413,41.72,0.00,0.01,-0.03,1,1,1443,1468,1533,1483
124534,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.00,12.40,104.62,73.40,173.77,23.49,42.74,1006.28,-1.21,3,126.7843704,37.3942413,41.72,0.00,0.01,-0.03,1,1,1443,1468,1533,1483
124622,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.20,12.40,104.61,73.40,173.76,23.49,42.74,1006.28,-1.25,3,126.7843704,37.3942413,41.72,0.00,0.01,-0.03,1,1,1443,1468,1533,1483
124700,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.70,39.30,11.90,104.61,73.40,173.76,23.49,42.74,1006.28,-1.24,3,126.7843704,37.3942413,41.72,-0.01,0.04,-0.05,1,1,1443,1468,1533,1483
124775,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.50,11.90,104.60,73.40,173.75,23.49,42.74,1006.28,-1.23,3,126.7843704,37.3942413,41.72,-0.01,0.04,-0.05,1,1,1443,1468,1533,1483
124863,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,39.00,12.60,104.59,73.40,173.74,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.72,-0.01,0.04,-0.05,1,1,1443,1468,1533,1483
124928,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,38.90,12.40,104.59,73.40,173.74,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.72,0.02,-0.01,-0.01,1,1,1443,1468,1533,1483
125002,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.50,12.40,104.59,73.40,173.74,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.72,0.02,-0.01,-0.01,1,1,1443,1468,1533,1483
125090,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,12.50,104.59,73.40,173.74,23.49,42.74,1006.27,-1.17,3,126.7843704,37.3942413,41.72,0.02,-0.01,-0.01,1,1,1443,1468,1533,1483
125169,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.60,39.30,12.60,104.59,73.41,173.74,23.49,42.74,1006.27,-1.17,3,126.7843704,37.3942413,41.72,0.02,-0.01,-0.01,1,1,1443,1468,1533,1483
125243,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.10,12.70,104.59,73.41,173.74,23.49,42.74,1006.27,-1.17,3,126.7843704,37.3942413,41.71,0.02,0.00,0.02,1,1,1443,1468,1533,1483
125332,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.50,39.30,12.50,104.58,73.41,173.73,23.49,42.74,1006.27,-1.15,3,126.7843704,37.3942413,41.71,0.02,0.00,0.02,1,1,1443,1468,1533,1483
125396,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,38.90,12.30,104.58,73.40,173.73,23.49,42.74,1006.27,-1.13,3,126.7843704,37.3942413,41.71,0.02,0.00,0.02,1,1,1443,1468,1533,1483
125470,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.50,13.00,104.58,73.41,173.73,23.49,42.74,1006.27,-1.14,3,126.7843704,37.3942413,41.71,0.02,-0.03,0.05,1,1,1443,1468,1533,1483
125559,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.30,12.40,104.58,73.41,173.73,23.49,42.74,1006.27,-1.13,3,126.7843704,37.3942413,41.71,0.02,-0.03,0.05,1,1,1443,1468,1533,1483
125638,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.50,39.10,12.40,104.58,73.41,173.73,23.49,42.74,1006.27,-1.14,3,126.7843704,37.3942413,41.71,0.02,-0.03,0.05,1,1,1443,1468,1533,1483
125712,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.20,12.20,104.58,73.41,173.73,23.49,42.74,1006.27,-1.16,3,126.7843704,37.3942413,41.70,-0.02,-0.02,0.05,1,1,1443,1468,1533,1483
125801,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,38.90,12.70,104.59,73.41,173.74,23.49,42.74,1006.27,-1.20,3,126.7843704,37.3942413,41.70,-0.02,-0.02,0.05,1,1,1443,1468,1533,1483
125865,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.70,104.59,73.41,173.74,23.49,42.74,1006.28,-1.21,3,126.7843704,37.3942413,41.70,-0.02,-0.02,0.05,1,1,1443,1468,1533,1483
125939,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.00,12.20,104.59,73.41,173.74,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.67,-0.01,-0.02,-0.02,1,1,1443,1468,1533,1483
126017,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.50,104.59,73.41,173.74,23.49,42.74,1006.27,-1.18,3,126.7843704,37.3942413,41.67,-0.01,-0.02,-0.02,1,1,1443,1468,1533,1483
126107,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.70,104.60,73.41,173.75,23.49,42.74,1006.27,-1.13,3,126.7843704,37.3942413,41.67,-0.01,-0.02,-0.02,1,1,1443,1468,1533,1483
126181,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.10,12.40,104.61,73.41,173.76,23.49,42.75,1006.27,-1.15,3,126.7843704,37.3942413,41.66,0.01,0.00,-0.08,1,1,1443,1468,1533,1483
126269,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.50,12.30,104.60,73.41,173.75,23.49,42.74,1006.27,-1.14,3,126.7843704,37.3942413,41.66,0.01,0.00,-0.08,1,1,1443,1468,1533,1483
126357,-0.96,-0.25,-0.07,0.00,0.00,0.30,39.50,39.50,12.20,104.61,73.40,173.76,23.49,42.74,1006.26,-1.12,3,126.7843704,37.3942413,41.66,0.01,0.00,-0.08,1,1,1443,1468,1533,1483
126422,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.50,12.50,104.62,73.40,173.77,23.49,42.74,1006.26,-1.12,3,126.7843704,37.3942413,41.66,0.01,0.00,-0.08,1,1,1443,1468,1533,1483
126485,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,12.90,104.61,73.40,173.76,23.49,42.74,1006.27,-1.14,3,126.7843704,37.3942413,41.65,0.02,0.03,0.03,1,1,1443,1468,1533,1483
126575,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.10,12.00,104.62,73.40,173.77,23.49,42.75,1006.27,-1.15,3,126.7843704,37.3942413,41.65,0.02,0.03,0.03,1,1,1443,1468,1533,1483
126649,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,39.00,12.40,104.62,73.40,173.77,23.49,42.75,1006.27,-1.17,3,126.7843704,37.3942413,41.65,0.02,0.03,0.03,1,1,1443,1468,1533,1483
126739,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.50,12.00,104.62,73.41,173.77,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.62,0.01,0.01,0.02,1,1,1443,1468,1533,1483
126803,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.00,104.62,73.41,173.77,23.49,42.74,1006.27,-1.21,3,126.7843704,37.3942413,41.62,0.01,0.01,0.02,1,1,1443,1468,1533,1483
126891,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.90,104.62,73.41,173.77,23.49,42.74,1006.27,-1.21,3,126.7843704,37.3942413,41.62,0.01,0.01,0.02,1,1,1443,1468,1533,1483
126979,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.30,12.40,104.62,73.41,173.77,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.61,-0.01,0.01,-0.01,1,1,1443,1468,1533,1483
127028,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.60,104.62,73.41,173.77,23.49,42.74,1006.27,-1.20,3,126.7843704,37.3942413,41.61,-0.01,0.01,-0.01,1,1,1443,1468,1533,1483
127116,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.40,104.62,73.41,173.77,23.49,42.74,1006.27,-1.18,3,126.7843704,37.3942413,41.61,-0.01,0.01,-0.01,1,1,1443,1468,1533,1483
127195,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.30,12.00,104.62,73.41,173.77,23.49,42.75,1006.27,-1.17,3,126.7843704,37.3942413,41.60,-0.01,-0.01,-0.01,1,1,1443,1468,1533,1483
127271,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.80,39.60,12.00,104.62,73.41,173.77,23.49,42.75,1006.27,-1.17,3,126.7843704,37.3942413,41.60,-0.01,-0.01,-0.01,1,1,1443,1468,1533,1483
127359,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.20,12.40,104.62,73.41,173.76,23.49,42.75,1006.27,-1.17,3,126.7843704,37.3942413,41.60,-0.01,-0.01,-0.01,1,1,1443,1468,1533,1483
127423,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.20,12.20,104.62,73.41,173.77,23.49,42.75,1006.27,-1.19,3,126.7843704,37.3942413,41.60,-0.01,0.01,0.02,1,1,1443,1468,1533,1483
127498,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.70,39.10,12.60,104.61,73.41,173.76,23.49,42.75,1006.27,-1.20,3,126.7843704,37.3942413,41.60,-0.01,0.01,0.02,1,1,1443,1468,1533,1483
127587,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.90,12.60,104.62,73.41,173.77,23.49,42.75,1006.27,-1.17,3,126.7843704,37.3942413,41.60,-0.01,0.01,0.02,1,1,1443,1468,1533,1483
127663,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.30,12.30,104.62,73.41,173.77,23.49,42.74,1006.27,-1.19,3,126.7843704,37.3942413,41.60,-0.01,0.01,0.02,1,1,1443,1468,1533,1483
127738,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.20,12.70,104.62,73.41,173.77,23.49,42.74,1006.28,-1.22,3,126.7843704,37.3942413,41.58,0.01,-0.03,-0.02,1,1,1443,1468,1533,1483
127826,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.80,104.63,73.41,173.77,23.49,42.75,1006.28,-1.22,3,126.7843704,37.3942413,41.58,0.01,-0.03,-0.02,1,1,1443,1468,1533,1483
127905,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,12.30,104.63,73.41,173.78,23.49,42.75,1006.28,-1.23,3,126.7843704,37.3942413,41.58,0.01,-0.03,-0.02,1,1,1443,1468,1533,1483
127979,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.30,12.70,104.63,73.41,173.78,23.49,42.75,1006.28,-1.23,3,126.7843704,37.3942413,41.57,0.02,0.03,0.01,1,1,1443,1468,1533,1483
128052,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,11.90,104.63,73.41,173.78,23.49,42.75,1006.27,-1.19,3,126.7843704,37.3942413,41.57,0.02,0.03,0.01,1,1,1443,1468,1533,1483
128130,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,39.00,12.30,104.63,73.41,173.78,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.57,0.02,0.03,0.01,1,1,1443,1468,1533,1483
128220,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.30,104.62,73.41,173.77,23.49,42.75,1006.28,-1.26,3,126.7843704,37.3942413,41.58,0.00,-0.01,0.10,1,1,1443,1468,1533,1483
128279,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.30,12.40,104.63,73.41,173.78,23.49,42.75,1006.28,-1.27,3,126.7843704,37.3942413,41.58,0.00,-0.01,0.10,1,1,1443,1468,1533,1483
128372,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.10,12.80,104.63,73.41,173.78,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.58,0.00,-0.01,0.10,1,1,1443,1468,1533,1483
128445,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.00,12.80,104.63,73.41,173.78,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.55,-0.04,-0.02,0.03,1,1,1443,1468,1533,1483
128520,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,38.80,12.50,104.63,73.41,173.78,23.49,42.75,1006.28,-1.27,3,126.7843704,37.3942413,41.55,-0.04,-0.02,0.03,1,1,1443,1468,1533,1483
128612,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.30,39.10,12.20,104.63,73.41,173.78,23.49,42.75,1006.28,-1.27,3,126.7843704,37.3942413,41.55,-0.04,-0.02,0.03,1,1,1443,1468,1533,1483
128686,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.10,12.20,104.63,73.41,173.77,23.49,42.75,1006.28,-1.26,3,126.7843704,37.3942413,41.53,0.04,0.03,0.00,1,1,1443,1468,1533,1483
128760,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,39.20,12.30,104.63,73.41,173.78,23.49,42.75,1006.28,-1.27,3,126.7843704,37.3942413,41.53,0.04,0.03,0.00,1,1,1443,1468,1533,1483
128839,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.60,104.62,73.41,173.77,23.49,42.75,1006.28,-1.25,3,126.7843704,37.3942413,41.53,0.04,0.03,0.00,1,1,1443,1468,1533,1483
128912,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.00,12.40,104.63,73.41,173.77,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.53,0.04,0.03,0.00,1,1,1443,1468,1533,1483
129002,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.20,12.10,104.62,73.41,173.77,23.49,42.75,1006.28,-1.28,3,126.7843704,37.3942413,41.53,-0.00,0.02,0.05,1,1,1443,1468,1533,1483
129081,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.00,12.20,104.63,73.41,173.78,23.49,42.75,1006.28,-1.27,3,126.7843704,37.3942413,41.53,-0.00,0.02,0.05,1,1,1443,1468,1533,1483
129154,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.10,12.70,104.63,73.41,173.78,23.49,42.75,1006.28,-1.25,3,126.7843704,37.3942413,41.53,-0.00,0.02,0.05,1,1,1443,1468,1533,1483
129230,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,38.80,12.50,104.63,73.41,173.78,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.53,-0.02,-0.03,-0.01,1,1,1443,1468,1533,1483
129308,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.50,39.20,12.70,104.63,73.41,173.78,23.49,42.75,1006.28,-1.23,3,126.7843704,37.3942413,41.53,-0.02,-0.03,-0.01,1,1,1443,1468,1533,1483
129383,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.10,11.80,104.63,73.41,173.77,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.53,-0.02,-0.03,-0.01,1,1,1443,1468,1533,1483
129472,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.10,12.60,104.62,73.41,173.77,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.53,-0.03,-0.04,0.03,1,1,1443,1468,1533,1483
129531,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,38.90,12.50,104.63,73.41,173.78,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.53,-0.03,-0.04,0.03,1,1,1443,1468,1533,1483
129623,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.00,12.40,104.63,73.42,173.78,23.49,42.75,1006.28,-1.22,3,126.7843704,37.3942413,41.53,-0.03,-0.04,0.03,1,1,1443,1468,1533,1483
129697,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.10,12.20,104.63,73.42,173.78,23.49,42.75,1006.28,-1.26,3,126.7843704,37.3942413,41.53,-0.00,-0.05,0.00,1,1,1443,1468,1533,1483
129775,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.90,12.60,104.62,73.42,173.77,23.49,42.75,1006.28,-1.24,3,126.7843704,37.3942413,41.53,-0.00,-0.05,0.00,1,1,1443,1468,1533,1483
129849,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.60,39.20,12.20,104.63,73.42,173.77,23.49,42.76,1006.28,-1.24,3,126.7843704,37.3942413,41.53,-0.00,-0.05,0.00,1,1,1443,1468,1533,1483
129938,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.20,39.20,12.40,104.63,73.42,173.77,23.49,42.76,1006.28,-1.22,3,126.7843704,37.3942413,41.52,-0.00,0.00,0.00,1,1,1443,1468,1533,1483
129997,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.70,39.30,12.40,104.63,73.42,173.78,23.49,42.76,1006.28,-1.22,3,126.7843704,37.3942413,41.52,-0.00,0.00,0.00,1,1,1443,1468,1533,1483
130089,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,38.90,12.40,104.63,73.42,173.77,23.49,42.75,1006.28,-1.22,3,126.7843704,37.3942413,41.52,-0.00,0.00,0.00,1,1,1443,1468,1533,1483
130179,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.20,12.40,104.63,73.42,173.78,23.49,42.75,1006.27,-1.20,3,126.7843704,37.3942413,41.52,-0.00,0.00,0.00,1,1,1443,1468,1533,1483
130238,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.00,12.60,104.63,73.42,173.78,23.49,42.75,1006.27,-1.20,3,126.7843704,37.3942413,41.51,-0.02,0.02,0.04,1,1,1443,1468,1533,1483
130332,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.90,39.10,12.20,104.62,73.42,173.77,23.49,42.75,1006.28,-1.23,3,126.7843704,37.3942413,41.51,-0.02,0.02,0.04,1,1,1443,1468,1533,1483
130422,-0.96,-0.26,-0.07,0.00,0.00,0.00,40.10,39.30,12.40,104.63,73.42,173.78,23.49,42.75,1006.28,-1.21,3,126.7843704,37.3942413,41.51,-0.02,0.02,0.04,1,1,1443,1468,1533,1483
130481,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.00,12.10,104.63,73.42,173.77,23.49,42.75,1006.28,-1.21,3,126.7843704,37.3942413,41.49,-0.01,-0.02,0.04,1,1,1443,1468,1533,1483
130553,-0.96,-0.26,-0.07,0.00,0.00,0.00,39.80,39.00,12.40,104.62,73.42,173.77,23.49,42.75,1006.28,-1.23,3,126.7843704,37.3942413,41.49,-0.01,-0.02,0.04,1,1,1443,1468,1533,1483
130633,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.30,39.30,12.50,104.62,73.42,173.77,23.49,42.75,1006.28,-1.22,3,126.7843704,37.3942413,41.49,-0.01,-0.02,0.04,1,1,1443,1468,1533,1483
130708,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.10,12.50,104.62,73.42,173.77,23.49,42.75,1006.27,-1.19,3,126.7843704,37.3942413,41.49,-0.03,-0.02,0.05,1,1,1443,1468,1533,1483
130796,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.00,12.50,104.63,73.42,173.77,23.49,42.75,1006.27,-1.21,3,126.7843704,37.3942413,41.49,-0.03,-0.02,0.05,1,1,1443,1468,1533,1483
130890,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.10,39.20,12.30,104.63,73.42,173.78,23.49,42.75,1006.27,-1.20,3,126.7843704,37.3942413,41.49,-0.03,-0.02,0.05,1,1,1443,1468,1533,1483
130949,-0.96,-0.25,-0.07,0.00,0.00,0.00,39.80,39.20,12.50,104.63,73.42,173.78,23.49,42.75,1006.27,-1.20,3,126.7843704,37.3942413,41.49,0.01,0.01,0.05,1,1,1443,1468,1533,1483
131022,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.30,12.60,104.63,73.42,173.78,23.49,42.75,1006.28,-1.21,3,126.7843704,37.3942413,41.49,0.01,0.01,0.05,1,1,1443,1468,1533,1483
131131,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.50,12.50,104.63,73.42,173.78,23.49,42.76,1006.27,-1.18,3,126.7843704,37.3942413,41.49,0.01,0.01,0.05,1,1,1443,1468,1533,1483
131191,-0.96,-0.25,-0.07,0.00,0.00,0.00,40.00,39.60,12.30,104.63,73.42,173.78,23.49,42.76,1006.27,-1.18,3,126.7843704,37.3942375,41.46,-0.02,-0.03,0.06,1,1,1443,1468,1533,1483
