timestamp,local_timestamp,roll,pitch,yaw,P_alt,Alt,ax,ay,az,lat,lon,temp,pressure,vel_n,vel_e,vel_d,ejection
32.452,1752853901.7732103,1.15,-3.35,49.5,655.31,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
32.604,1752853901.9637554,1.15,-3.35,49.5,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
32.776,1752853902.1543326,1.15,-3.34,49.5,655.3,0.0,-0.05,0.0,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
32.981,1752853902.3349435,1.15,-3.34,49.5,655.27,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
33.189,1752853902.516494,1.16,-3.35,49.51,655.25,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
33.342,1752853902.7080994,1.15,-3.35,49.5,655.25,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
33.529,1752853902.9006808,1.16,-3.35,49.5,655.22,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
33.722,1752853903.0812068,1.16,-3.35,49.5,655.23,0.0,-0.05,0.01,0.98,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
33.898,1752853903.2512507,1.16,-3.35,49.5,655.23,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
34.074,1752853903.4542127,1.16,-3.35,49.5,655.25,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
34.255,1752853903.6357064,1.16,-3.35,49.5,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
34.472,1752853903.8173516,1.15,-3.34,49.49,655.27,0.0,-0.06,0.0,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
34.698,1752853904.0095446,1.15,-3.34,49.49,655.27,0.0,-0.05,0.0,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
34.884,1752853904.191072,1.15,-3.35,49.49,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
35.0,1752853904.3824434,1.15,-3.34,49.49,655.28,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
35.238,1752853904.5522566,1.15,-3.34,49.49,655.33,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
35.375,1752853904.7547958,1.15,-3.34,49.49,655.34,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
35.577,1752853904.9369953,1.15,-3.34,49.49,655.33,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
35.805,1752853905.1276422,1.15,-3.34,49.49,655.26,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
36.012,1752853905.296191,1.15,-3.33,49.49,655.26,0.0,-0.05,0.0,-0.06,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
36.156,1752853905.4884815,1.15,-3.33,49.49,655.27,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
36.306,1752853905.6804144,1.15,-3.33,49.49,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
36.526,1752853905.8605988,1.15,-3.33,49.49,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
36.683,1752853906.0432532,1.15,-3.33,49.49,655.25,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.37,0.0,0.0,0.0,3
36.886,1752853906.2366564,1.15,-3.33,49.49,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
37.04,1752853906.4194262,1.15,-3.33,49.49,655.22,0.0,-0.06,0.01,0.98,0.0,0.0,22.56,1005.37,0.0,0.0,0.0,3
37.23,1752853906.6128747,1.15,-3.34,49.49,655.25,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.37,0.0,0.0,0.0,3
37.411,1752853906.7839978,1.15,-3.34,49.49,655.25,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
37.622,1752853906.964861,1.15,-3.34,49.49,655.29,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
37.786,1752853907.1576173,1.16,-3.34,49.49,655.3,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
37.978,1752853907.3498015,1.15,-3.34,49.49,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
38.158,1752853907.5206609,1.16,-3.33,49.49,0.0,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
38.352,1752853907.7132514,1.16,-3.33,49.49,655.31,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
38.54,1752853907.8961344,1.16,-3.33,49.49,0.02,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
38.764,1752853908.088164,1.16,-3.33,49.49,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
38.918,1752853908.267864,1.16,-3.33,49.49,655.32,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
39.087,1752853908.447382,1.16,-3.33,49.49,655.34,0.0,-0.06,0.01,0.0,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
39.325,1752853908.640707,1.16,-3.33,49.49,655.24,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
39.547,1752853908.811608,1.16,-3.33,49.49,655.25,0.0,-0.05,9.49,0.0,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
39.657,1752853909.0040908,1.16,-3.33,49.49,655.23,0.0,-0.05,9.49,0.0,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
39.832,1752853909.197788,1.16,-3.33,49.49,655.25,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
40.003,1752853909.381108,1.16,-3.33,49.49,655.26,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
40.206,1752853909.5627465,1.16,-3.33,49.49,655.21,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
40.4,1752853909.7535772,1.15,-3.33,49.49,655.27,0.0,-0.06,0.01,0.98,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
40.626,1752853909.9347503,1.16,-3.33,49.49,655.26,0.0,-0.05,0.01,0.98,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
40.75,1752853910.115851,1.16,-3.33,49.49,655.29,0.0,-0.05,0.01,0.98,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
40.993,1752853910.2979052,1.16,-3.33,49.49,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
41.108,1752853910.4784079,1.15,-3.33,49.49,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
41.318,1752853910.681378,1.16,-3.33,49.49,655.26,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
41.565,1752853910.8754444,1.16,-3.33,49.49,655.3,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
41.693,1752853911.048402,1.16,-3.33,49.49,655.27,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
41.916,1752853911.2411802,1.16,-3.33,49.49,0.02,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.35,0.0,0.0,0.0,3
42.108,1752853911.422252,1.16,-3.33,49.49,0.02,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
42.221,1752853911.6135874,1.16,-3.33,49.49,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
42.441,1752853911.793474,1.16,-3.33,49.49,0.01,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
42.665,1752853911.9860206,1.15,-3.33,49.49,655.35,0.0,-0.05,0.01,0.98,0.0,0.0,22.58,1005.35,0.0,0.0,0.0,3
42.804,1752853912.178979,1.16,-3.33,49.49,655.29,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
43.005,1752853912.3706207,1.16,-3.33,49.49,655.28,0.0,-0.05,0.01,0.98,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
43.249,1752853912.542063,1.16,-3.33,49.49,655.33,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
43.353,1752853912.736593,1.16,-3.33,49.49,0.02,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
43.577,1752853912.919331,1.16,-3.33,49.49,655.32,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
43.769,1752853913.11254,1.16,-3.34,49.49,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
43.978,1752853913.2947247,1.16,-3.34,49.49,655.32,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
44.098,1752853913.4772637,1.16,-3.34,49.49,655.33,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
44.342,1752853913.6815715,1.16,-3.34,49.48,655.3,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
44.558,1752853913.863366,1.16,-3.34,49.48,655.22,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
44.699,1752853914.045715,1.16,-3.34,49.48,655.23,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
44.848,1752853914.2377532,1.16,-3.34,49.48,655.23,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.37,0.0,0.0,0.0,3
45.053,1752853914.420151,1.16,-3.34,49.48,655.17,0.0,-0.05,0.01,0.99,0.0,0.0,22.56,1005.38,0.0,0.0,0.0,3
45.273,1752853914.6194763,1.16,-3.34,49.48,655.24,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
45.425,1752853914.7847564,1.16,-3.34,49.48,655.32,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
45.658,1752853914.9832428,1.16,-3.33,49.48,0.0,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
45.843,1752853915.1741986,1.16,-3.34,49.48,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
46.021,1752853915.3656888,1.16,-3.34,49.48,0.03,0.0,-0.05,0.01,0.99,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
46.194,1752853915.5366302,1.16,-3.34,49.48,0.05,0.0,-0.05,0.01,0.99,0.0,0.0,22.61,1005.34,0.0,0.0,0.0,3
46.337,1752853915.7291465,1.16,-3.33,49.48,0.04,0.0,-0.05,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
46.613,1752853915.9090748,1.16,-3.33,49.49,655.33,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
46.716,1752853916.110337,1.16,-3.33,49.49,655.3,0.0,0.0,0.0,0.0,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
46.904,1752853916.2913322,1.16,-3.33,49.48,655.32,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
47.104,1752853916.472078,1.16,-3.32,49.48,0.02,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
47.342,1752853916.6647928,1.15,-3.32,49.49,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
47.521,1752853916.8563163,1.15,-3.32,49.48,655.34,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
47.674,1752853917.038153,1.15,-3.32,49.48,655.33,0.0,-0.06,0.01,49.48,0.0,0.0,22.61,1005.36,0.0,0.0,0.0,3
47.848,1752853917.2304885,1.16,-3.32,49.48,655.31,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
48.035,1752853917.4118574,1.16,-3.32,49.48,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
48.238,1752853917.6022878,1.16,-3.32,49.48,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
48.448,1752853917.7822466,1.16,-3.33,49.48,655.33,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
48.619,1752853917.9720564,1.16,-3.33,49.48,0.0,0.0,-0.1,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
48.816,1752853918.1643672,1.16,-3.33,49.48,0.03,0.0,-0.06,0.01,0.98,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
48.963,1752853918.3556116,1.16,-3.32,49.48,0.03,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
49.181,1752853918.5362558,1.16,-3.32,49.48,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
49.334,1752853918.7188025,1.16,-3.33,49.48,655.32,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
49.548,1752853918.9103978,1.16,-3.32,49.48,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
49.719,1752853919.1114051,1.16,-3.32,49.48,655.28,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
49.926,1752853919.282084,1.16,-3.32,49.48,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
50.083,1752853919.4732924,1.16,-3.33,49.48,655.26,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
50.271,1752853919.665876,1.16,-3.33,49.48,0.0,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
50.529,1752853919.8577616,1.16,-3.33,49.48,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
50.669,1752853920.028757,1.16,-3.32,49.48,655.33,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
50.865,1752853920.2318037,1.16,-3.32,49.48,655.31,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
51.016,1752853920.4129589,1.16,-3.33,49.48,655.29,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
51.244,1752853920.604661,1.16,-3.33,49.48,655.26,0.0,-0.06,0.01,0.98,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
51.428,1752853920.7835996,1.16,-3.33,49.48,655.28,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
51.584,1752853920.9741242,1.15,-3.33,49.48,655.28,0.0,-0.06,0.01,0.98,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
51.842,1752853921.1654868,1.15,-3.33,49.49,655.3,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
51.96,1752853921.3479161,1.16,-3.33,49.49,655.32,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
52.173,1752853921.5200267,1.16,-3.33,49.49,655.34,0.0,-0.05,0.01,0.98,0.0,0.0,22.58,1005.35,0.0,0.0,0.0,3
52.325,1752853921.7121427,1.16,-3.33,49.49,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.35,0.0,0.0,0.0,3
52.536,1752853921.903706,1.16,-3.33,49.49,0.0,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
52.731,1752853922.0970395,1.15,-3.33,49.49,655.34,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
52.963,1752853922.2792137,1.16,-3.33,49.49,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
53.09,1752853922.4711728,1.16,-3.33,49.49,655.31,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
53.289,1752853922.665873,1.16,-3.34,49.49,655.31,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
53.494,1752853922.848071,1.16,-3.34,49.49,655.33,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
53.707,1752853923.0201828,1.16,-3.33,49.49,655.31,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
53.822,1752853923.2130022,1.16,-3.34,49.49,655.3,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
54.055,1752853923.405052,1.16,-3.33,49.49,655.3,0.0,-0.05,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
54.225,1752853923.5973983,1.16,-3.33,49.49,655.3,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
54.415,1752853923.7771444,1.16,-3.33,49.49,655.3,0.0,-0.05,0.0,0.0,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
54.599,1752853923.9567719,1.16,-3.33,49.49,655.34,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.35,0.0,0.0,0.0,3
54.783,1752853924.1489372,1.16,-3.33,49.49,655.33,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.36,0.0,0.0,0.0,3
54.966,1752853924.3390965,1.16,-3.33,49.49,655.35,0.0,-0.06,0.01,0.98,0.0,0.0,22.56,1005.35,0.0,0.0,0.0,3
55.202,1752853924.5220077,1.16,-3.33,49.49,655.33,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
55.371,1752853924.725271,1.16,-3.33,49.48,655.27,0.0,-0.05,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
55.537,1752853924.9071264,1.16,-3.33,49.48,655.27,0.0,-0.06,0.01,0.99,0.0,0.0,22.55,1005.36,0.0,0.0,0.0,3
55.698,1752853925.088161,1.16,-3.33,49.48,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
55.916,1752853925.2691114,1.16,-3.33,49.48,655.33,0.0,-0.05,0.01,0.99,0.0,0.0,22.56,1005.36,0.0,0.0,0.0,3
56.091,1752853925.4620726,1.16,-3.33,49.48,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.35,0.0,0.0,0.0,3
56.288,1752853925.655018,1.16,-3.33,49.48,655.33,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
56.478,1752853925.8475137,1.16,-3.33,49.48,0.02,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
56.642,1752853926.0173173,1.16,-3.33,49.48,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
56.859,1752853926.2097323,1.16,-3.33,49.48,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
57.06,1752853926.4022374,1.16,-3.33,49.48,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
57.24,1752853926.5841174,1.16,-3.33,49.48,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
57.39,1752853926.7666037,1.16,-3.33,49.48,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
57.627,1752853926.9567277,1.16,-3.33,49.43,0.03,0.0,0.0,-0.06,0.01,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
57.829,1752853927.1474023,1.16,-3.33,49.48,0.04,0.0,-0.05,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
57.993,1752853927.3277519,1.16,-3.33,49.48,0.01,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
58.154,1752853927.508008,1.16,-3.33,49.48,0.01,0.0,-0.06,0.01,0.99,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
58.383,1752853927.699724,1.16,-3.33,49.48,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
58.533,1752853927.891504,1.16,-3.33,49.48,655.33,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
58.692,1752853928.221771,1.16,-3.33,49.48,655.31,0.0,-0.05,0.01,0.0,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
58.899,1752853928.3075452,1.16,-3.33,49.48,0.0,0.0,-0.06,0.01,0.99,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
59.062,1752853928.4455316,1.16,-3.33,49.48,655.35,0.0,-0.06,0.01,0.99,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
59.253,1752853928.638215,1.16,-3.33,49.48,0.0,0.0,-0.06,0.01,0.98,0.0,0.0,22.61,1005.35,0.0,0.0,0.0,3
59.486,1752853928.8202257,1.16,-3.33,49.48,655.33,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
59.707,1752853929.013643,1.16,-3.33,49.48,655.31,0.0,-0.06,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
59.886,1752853929.1955602,1.16,-3.33,49.48,655.3,0.0,-0.06,0.01,0.9,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
60.026,1752853929.3887877,1.16,-3.33,49.48,655.3,0.0,-0.05,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
60.207,1752853929.58144,1.16,-3.32,49.48,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
60.373,1752853929.7522972,1.16,-3.33,49.48,0.01,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
60.572,1752853929.9441032,1.16,-3.33,49.48,0.02,0.0,-0.06,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
60.752,1752853930.1346104,1.16,-3.33,49.48,0.03,0.0,-0.05,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
60.942,1752853930.325492,1.16,-3.33,49.48,0.04,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
61.125,1752853930.5067549,1.16,-3.33,49.48,655.35,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.35,0.0,0.0,0.0,3
61.318,1752853930.6991494,1.16,-3.33,49.48,655.27,0.0,-0.05,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
61.502,1752853930.8910995,1.16,-3.33,49.48,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
61.751,1752853931.0829806,1.16,-3.33,49.48,655.28,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
61.953,1752853931.2541404,1.16,-3.32,49.48,655.3,0.0,-0.06,0.01,0.98,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
62.081,1752853931.4486215,1.16,-3.32,49.49,655.32,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
62.318,1752853931.6410444,1.16,-3.32,49.49,655.31,0.0,-0.05,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
62.445,1752853931.8121684,1.16,-3.32,49.49,655.32,0.0,-0.06,0.01,0.99,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
62.644,1752853932.0034869,1.16,-3.32,49.49,655.33,0.0,-0.06,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
62.806,1752853932.1943846,1.16,-3.32,49.49,655.33,0.0,-0.06,0.01,0.99,0.0,0.0,22.61,1005.36,0.0,0.0,0.0,3
62.999,1752853932.3764005,1.16,-3.32,49.49,655.34,0.0,-0.06,0.01,0.98,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
63.233,1752853932.5562878,1.16,-3.32,49.49,655.3,0.0,-0.05,0.01,0.98,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
63.368,1752853932.7452953,1.16,-3.32,49.49,655.29,0.0,-0.05,0.01,0.99,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
63.611,1752853932.93995,1.16,-3.32,49.48,655.33,0.0,-0.05,0.01,0.98,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
63.746,1752853933.1312413,1.16,-3.32,49.49,0.0,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.35,0.0,0.0,0.0,3
63.975,1752853933.3025298,1.16,-3.33,49.49,655.33,0.0,-0.05,0.01,0.99,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
64.158,1752853933.5034747,1.16,-3.32,49.49,655.29,0.0,-0.06,0.01,-0.42,0.0,0.0,22.59,1005.36,0.0,0.0,0.0,3
64.299,1752853933.6841052,1.16,-3.32,49.48,655.3,0.0,-0.05,0.01,0.98,0.0,0.0,22.6,1005.36,0.0,0.0,0.0,3
64.541,1752853933.8754992,1.16,-3.31,49.48,655.31,0.0,-0.05,0.0,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
64.685,1752853934.0555396,1.15,-3.31,49.48,655.3,0.0,-0.05,0.01,0.98,0.0,0.0,22.58,1005.36,0.0,0.0,0.0,3
64.94,1752853934.2471483,1.15,-3.32,49.48,655.25,0.0,-0.05,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
65.071,1752853934.4394424,1.16,-3.32,49.48,655.24,0.0,-0.05,0.01,0.98,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
65.266,1752853934.6299841,1.16,-3.32,49.48,655.24,0.0,-0.06,0.01,0.99,0.0,0.0,22.57,1005.37,0.0,0.0,0.0,3
65.508,1752853934.8121371,1.16,-3.32,49.48,655.18,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.37,0.0,0.0,0.0,3
65.605,1752853935.0055163,1.16,-3.32,49.48,655.17,0.0,-0.06,0.01,0.99,0.0,0.0,22.56,1005.37,0.0,0.0,0.0,3
