timestamp,local_timestamp,roll,pitch,yaw,P_alt,Alt,ax,ay,az,lat,lon,temp,pressure,vel_n,vel_e,vel_d,ejection
496875,1752848541.8493629,0.14,-3.28,53.38,1.28,0.0,-0.03,0.14,1.0,0.0,0.0,22.99,1004.98,0.0,0.0,0.0,3
497106,1752848542.0403452,-1.03,-3.83,54.83,1.33,0.0,-0.01,-0.06,0.94,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
497251,1752848542.2216523,-1.53,-3.95,54.96,1.33,0.0,-0.07,0.04,0.99,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
497428,1752848542.4026752,-1.53,-3.66,52.98,1.35,0.0,0.01,0.01,1.0,0.0,0.0,23.01,1004.97,0.0,0.0,0.0,3
497671,1752848542.5952442,0.66,-2.68,34.74,1.33,0.0,-0.04,0.01,0.97,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
497795,1752848542.7856278,0.52,-2.51,34.66,1.33,0.0,-0.04,0.03,0.98,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
497999,1752848542.95683,0.38,-2.63,35.32,1.35,0.0,-0.03,0.03,0.99,0.0,0.0,23.01,1004.97,0.0,0.0,0.0,3
498200,1752848543.1486006,0.38,-2.55,35.3,1.36,0.0,-0.03,0.01,0.99,0.0,0.0,23.02,1004.97,0.0,0.0,0.0,3
498422,1752848543.3304458,-1.3,-3.24,48.78,1.36,0.0,-0.06,0.08,1.0,0.0,0.0,23.01,1004.97,0.0,0.0,0.0,3
498547,1752848543.5216773,-1.76,-3.41,59.55,1.32,0.0,-0.06,-0.04,-0.02,0.0,0.0,23.01,1004.97,0.0,0.0,0.0,3
498761,1752848543.6930532,-1.22,-3.15,61.17,1.29,0.0,-0.02,-0.01,0.96,0.0,0.0,23.01,1004.98,0.0,0.0,0.0,3
498896,1752848543.8844051,-1.56,-3.29,62.06,1.27,0.0,-0.08,0.0,0.99,0.0,0.0,23.01,1004.98,0.0,0.0,0.0,3
499106,1752848544.0756776,-1.68,-3.32,62.19,1.27,0.0,-0.06,0.0,0.98,0.0,0.0,23.01,1004.98,0.0,0.0,0.0,3
499356,1752848544.246844,-2.09,-3.43,62.07,1.35,0.0,-0.08,0.01,0.96,0.0,0.0,23.03,1004.97,0.0,0.0,0.0,3
499476,1752848544.4372125,-2.05,-3.54,62.29,1.35,0.0,-0.11,0.03,1.02,0.0,0.0,23.03,1004.97,0.0,0.0,0.0,3
499637,1752848544.6271186,-2.05,-3.54,62.29,1.35,0.0,-0.11,0.03,1.02,0.0,0.0,23.03,1004.97,0.0,0.0,0.0,3
499831,1752848544.8089223,-1.27,-3.07,61.84,1.37,0.0,-0.06,0.02,0.99,0.0,0.0,23.04,1004.97,0.0,0.0,0.0,3
500014,1752848544.9893608,-1.27,-3.07,61.84,1.33,0.0,-0.06,0.02,0.99,0.0,0.0,23.03,1004.97,0.0,0.0,0.0,3
500271,1752848545.1809616,0.73,-2.34,40.16,1.34,0.0,0.0,0.02,0.0,0.0,0.0,23.03,1004.97,0.0,0.0,0.0,3
500401,1752848545.3613954,0.66,-2.36,40.32,1.31,0.0,-0.03,0.02,0.99,0.0,0.0,23.02,1004.97,0.0,0.0,0.0,3
500616,1752848545.5550914,0.86,-2.28,42.12,1.35,0.0,-0.23,-0.24,0.85,0.0,0.0,23.03,1004.97,0.0,0.0,0.0,3
500755,1752848545.7256987,-2.2,-2.95,67.61,1.41,0.0,-0.05,0.02,1.11,0.0,0.0,23.04,1004.96,0.0,0.0,0.0,3
500927,1752848545.918361,-2.18,-3.05,68.08,1.41,0.0,-0.06,0.0,0.98,0.0,0.0,23.04,1004.96,0.0,0.0,0.0,3
501133,1752848546.1102467,-2.44,-3.02,67.83,1.43,0.0,-0.06,0.0,0.98,0.0,0.0,23.04,1004.96,0.0,0.0,0.0,3
501334,1752848546.3020313,-2.57,-3.1,67.68,1.33,0.0,-0.06,0.0,0.98,0.0,0.0,23.04,1004.97,0.0,0.0,0.0,3
501514,1752848546.4728975,-2.57,-3.1,67.68,1.37,0.0,-0.06,0.0,0.98,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
501704,1752848546.6644363,-2.57,-3.19,67.68,1.46,0.0,-0.06,-0.01,0.98,0.0,0.0,23.07,1004.96,0.0,0.0,0.0,3
501888,1752848546.8542013,-2.58,-3.2,67.72,1.42,0.0,-0.07,0.0,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
502129,1752848547.0446575,-2.47,-3.24,67.76,1.43,0.0,-0.07,0.0,0.98,0.0,0.0,23.07,1004.96,0.0,0.0,0.0,3
502238,1752848547.216099,-2.51,-3.29,67.76,1.37,0.0,-0.07,0.0,0.99,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
502478,1752848547.409442,-2.4,-3.23,67.69,1.34,0.0,-0.07,0.0,0.99,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
502603,1752848547.5907404,-2.4,-3.23,67.69,1.29,0.0,-0.07,0.0,0.99,0.0,0.0,23.05,1004.98,0.0,0.0,0.0,3
502811,1752848547.7820058,1.2,-2.68,54.05,1.23,0.0,0.24,0.11,0.84,0.0,0.0,23.04,1004.98,0.0,0.0,0.0,3
503002,1752848547.9523237,0.9,-2.85,44.45,1.32,0.0,-0.02,0.04,0.98,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
503219,1752848548.1420884,0.89,-2.83,44.45,1.31,0.0,0.0,0.03,0.99,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
503384,1752848548.3336182,0.86,-2.78,44.49,1.37,0.0,-0.03,0.03,0.99,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
503560,1752848548.5238106,0.85,-2.85,44.64,1.4,0.0,-0.03,0.03,0.99,0.0,0.0,23.07,1004.96,0.0,0.0,0.0,3
503719,1752848548.694334,0.82,-2.84,44.68,1.42,0.0,-0.03,0.03,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
503962,1752848548.8868568,0.76,-2.88,44.83,1.41,0.0,-0.03,0.03,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
504131,1752848549.0682893,0.75,-2.83,44.83,1.4,0.0,-0.03,0.03,0.99,0.0,0.0,23.05,1004.96,0.0,0.0,0.0,3
504273,1752848549.2383778,0.71,-2.87,44.87,1.42,0.0,-0.03,0.03,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
504516,1752848549.4412751,0.7,-2.87,44.88,1.42,0.0,-0.03,0.03,0.98,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
504671,1752848549.619953,0.66,-2.91,44.92,1.37,0.0,-0.03,0.03,0.99,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
504862,1752848549.810556,0.65,-2.91,44.93,1.37,0.0,-0.04,0.04,0.99,0.0,0.0,23.04,1004.97,0.0,0.0,0.0,3
505008,1752848550.0015516,0.66,-2.93,44.95,1.34,0.0,-0.04,0.04,0.99,0.0,0.0,23.04,1004.97,0.0,0.0,0.0,3
505216,1752848550.181393,0.71,-2.96,44.97,1.39,0.0,-0.03,0.04,0.99,0.0,0.0,23.05,1004.96,0.0,0.0,0.0,3
505424,1752848550.364485,0.76,-3.03,45.06,1.44,0.0,-0.03,0.03,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
505590,1752848550.5565603,0.81,-3.03,45.08,1.44,0.0,-0.03,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
505791,1752848550.7347894,1.21,-3.0,45.37,1.46,0.0,-0.03,0.03,0.99,0.0,0.0,23.07,1004.96,0.0,0.0,0.0,3
505960,1752848550.9281542,1.25,-2.74,45.51,1.46,0.0,-0.04,0.05,0.98,0.0,0.0,23.08,1004.96,0.0,0.0,0.0,3
506141,1752848551.1093721,1.31,-2.56,46.09,1.35,0.0,-0.03,0.03,0.97,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
506312,1752848551.291877,1.51,-2.5,46.39,1.32,0.0,-0.01,0.04,0.98,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
506492,1752848551.4730082,1.55,-2.48,46.65,1.4,0.0,-0.02,0.05,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
506721,1752848551.662937,1.56,-2.48,46.82,1.42,0.0,-0.02,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
506933,1752848551.8437102,1.56,-2.48,46.83,1.45,0.0,-0.02,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
507120,1752848552.0350595,1.57,-2.48,46.83,1.43,0.0,-0.02,0.04,0.99,0.0,0.0,23.05,1004.96,0.0,0.0,0.0,3
507256,1752848552.216865,1.57,-2.49,46.83,1.46,0.0,-0.02,0.04,0.98,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
507410,1752848552.3981612,1.57,-2.49,46.83,1.44,0.0,-0.02,0.04,0.99,0.0,0.0,23.05,1004.96,0.0,0.0,0.0,3
507613,1752848552.5911593,1.58,-2.49,46.83,1.53,0.0,-0.02,0.04,0.99,0.0,0.0,23.07,1004.95,0.0,0.0,0.0,3
507807,1752848552.7713623,1.59,-2.49,46.83,1.49,0.0,-0.01,0.04,0.98,0.0,0.0,23.07,1004.95,0.0,0.0,0.0,3
508040,1752848552.9517286,1.59,-2.49,46.83,1.47,0.0,-0.02,0.04,0.98,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
508218,1752848553.1437042,1.59,-2.49,46.83,1.42,0.0,-0.01,0.04,0.99,0.0,0.0,23.05,1004.96,0.0,0.0,0.0,3
508405,1752848553.3257582,1.6,-2.48,46.83,1.46,0.0,-0.02,0.04,0.98,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
508534,1752848553.5181575,1.6,-2.48,46.83,1.44,0.0,-0.02,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
508752,1752848553.6870968,1.61,-2.48,46.83,1.42,0.0,-0.02,0.04,0.99,0.0,0.0,23.05,1004.96,0.0,0.0,0.0,3
508926,1752848553.8887668,1.61,-2.48,46.83,1.37,0.0,-0.02,0.04,0.99,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
509097,1752848554.0703213,1.61,-2.48,46.83,1.42,0.0,-0.02,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
509281,1752848554.241844,1.62,-2.48,46.83,1.48,0.0,-0.01,0.04,0.98,0.0,0.0,23.07,1004.96,0.0,0.0,0.0,3
509487,1752848554.4339523,1.62,-2.48,46.83,1.46,0.0,-0.02,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
509661,1752848554.615404,1.63,-2.48,46.83,1.43,0.0,-0.01,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
509837,1752848554.808954,1.63,-2.48,46.85,1.46,0.0,-0.02,0.04,0.99,0.0,0.0,23.07,1004.96,0.0,0.0,0.0,3
510082,1752848554.9792762,1.63,-2.48,46.85,1.49,0.0,-0.01,0.04,0.99,0.0,0.0,23.06,1004.95,0.0,0.0,0.0,3
510213,1752848555.1810062,1.63,-2.48,46.85,1.46,0.0,0.0,-0.02,0.04,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
510427,1752848555.3608446,1.63,-2.48,46.85,1.51,0.0,-0.02,0.04,0.99,0.0,0.0,23.07,1004.95,0.0,0.0,0.0,3
510569,1752848555.561887,1.64,-2.47,46.85,1.51,0.0,-0.02,0.04,0.99,0.0,0.0,23.07,1004.95,0.0,0.0,0.0,3
510758,1752848555.7214043,1.64,-2.47,46.85,1.6,0.0,-0.01,0.04,0.99,0.0,0.0,23.09,1004.94,0.0,0.0,0.0,3
510948,1752848555.9116647,1.64,-2.47,46.85,1.61,0.0,-0.01,0.04,0.98,0.0,0.0,23.08,1004.94,0.0,0.0,0.0,3
511185,1752848556.1026032,1.64,-2.47,46.85,1.53,0.0,-0.01,0.04,0.99,0.0,0.0,23.08,1004.95,0.0,0.0,0.0,3
511307,1752848556.2948823,1.64,-2.47,46.85,1.47,0.0,-0.01,0.04,0.99,0.0,0.0,23.06,1004.96,0.0,0.0,0.0,3
511543,1752848556.4654772,1.55,-2.01,47.19,1.39,0.0,0.0,0.05,0.98,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
511667,1752848557.0672784,0.13,-2.79,47.24,1.38,0.0,-0.08,0.01,0.99,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
511865,1752848557.1525526,-0.35,-3.99,50.74,1.32,0.0,-0.09,0.0,0.99,0.0,0.0,23.04,1004.97,0.0,0.0,0.0,3
512108,1752848557.2277644,3.64,-4.34,54.03,1.37,0.0,-0.02,0.07,1.01,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
512248,1752848557.3141048,3.64,-4.34,54.03,1.33,0.0,-0.02,0.07,1.01,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
512468,1752848557.3975186,18.87,-3.97,61.7,1.3,0.0,0.2,0.28,0.82,0.0,0.0,23.05,1004.98,0.0,0.0,0.0,3
512678,1752848557.589026,26.13,-5.31,65.08,1.31,0.0,0.24,0.45,0.81,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
512803,1752848557.7696483,31.63,-5.65,65.1,1.33,0.0,0.19,0.52,0.82,0.0,0.0,23.05,1004.97,0.0,0.0,0.0,3
513014,1752848557.9522107,38.2,-5.49,67.29,1.32,0.0,0.26,0.53,0.79,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
513155,1752848558.1323845,41.29,-7.01,67.87,1.33,0.0,0.24,0.67,0.68,0.0,0.0,23.06,1004.97,0.0,0.0,0.0,3
513336,1752848558.3253965,42.9,-7.66,69.37,1.3,0.0,0.26,0.63,0.75,0.0,0.0,23.06,1004.98,0.0,0.0,0.0,3
513590,1752848558.5057929,40.63,-8.42,69.23,1.28,0.0,0.26,0.65,0.77,0.0,0.0,23.05,1004.98,0.0,0.0,0.0,3
513793,1752848558.6868126,37.64,-11.56,70.14,1.26,0.0,0.13,0.59,0.75,0.0,0.0,23.05,1004.98,0.0,0.0,0.0,3
513926,1752848558.8779335,38.18,-12.63,70.19,1.26,0.0,0.16,0.62,0.76,0.0,0.0,23.06,1004.98,0.0,0.0,0.0,3
514144,1752848559.0685658,39.02,-13.62,70.12,1.29,0.0,0.15,0.63,0.73,0.0,0.0,23.07,1004.98,0.0,0.0,0.0,3
514318,1752848559.2389417,39.32,-15.12,70.25,1.34,0.0,0.11,0.63,0.71,0.0,0.0,23.08,1004.97,0.0,0.0,0.0,3
514492,1752848559.4189794,39.32,-16.29,70.66,1.42,0.0,0.11,0.65,0.73,0.0,0.0,23.09,1004.96,0.0,0.0,0.0,3
514675,1752848559.6105464,38.53,-18.43,70.83,1.5,0.0,0.06,0.64,0.73,0.0,0.0,23.11,1004.95,0.0,0.0,0.0,3
514827,1752848559.8030255,37.25,-20.61,71.12,1.5,0.0,0.0,0.65,0.74,0.0,0.0,23.11,1004.95,0.0,0.0,0.0,3
515042,1752848559.972094,36.32,-21.34,71.49,1.46,0.0,0.0,0.65,0.74,0.0,0.0,23.11,1004.96,0.0,0.0,0.0,3
515193,1752848560.1640198,36.29,-20.96,71.41,1.43,0.0,0.04,0.66,0.77,0.0,0.0,23.1,1004.96,0.0,0.0,0.0,3
515380,1752848560.3555062,35.75,-20.45,71.44,1.4,0.0,0.01,0.65,0.75,0.0,0.0,23.1,1004.96,0.0,0.0,0.0,3
515581,1752848560.5478632,35.72,-20.41,71.37,1.4,0.0,0.0,0.61,0.74,0.0,0.0,23.1,1004.96,0.0,0.0,0.0,3
515735,1752848560.717461,35.5,-20.21,71.6,1.29,0.0,0.0,0.63,0.75,0.0,0.0,23.1,1004.98,0.0,0.0,0.0,3
515937,1752848560.9089801,35.45,-19.87,71.64,1.34,0.0,0.02,0.63,0.75,0.0,0.0,23.12,1004.97,0.0,0.0,0.0,3
516175,1752848561.0895493,35.04,-20.07,71.8,1.36,0.0,-0.01,0.64,0.77,0.0,0.0,23.13,1004.97,0.0,0.0,0.0,3
516294,1752848561.2797396,35.07,-20.16,71.64,1.37,0.0,0.02,0.62,0.74,0.0,0.0,23.12,1004.97,0.0,0.0,0.0,3
516488,1752848561.449155,34.79,-20.12,71.76,1.39,0.0,0.0,0.62,0.75,0.0,0.0,23.13,1004.97,0.0,0.0,0.0,3
516673,1752848561.6485043,34.22,-20.39,71.87,1.43,0.0,0.01,0.66,0.73,0.0,0.0,23.14,1004.96,0.0,0.0,0.0,3
516894,1752848561.8286495,33.74,-20.52,71.93,1.43,0.0,0.0,0.62,0.78,0.0,0.0,23.15,1004.96,0.0,0.0,0.0,3
517037,1752848562.021153,33.64,-20.07,71.87,1.42,0.0,-0.01,0.61,0.77,0.0,0.0,23.14,1004.96,0.0,0.0,0.0,3
517235,1752848562.1903708,34.11,-19.53,71.53,1.4,0.0,0.01,0.61,0.77,0.0,0.0,23.15,1004.96,0.0,0.0,0.0,3
517449,1752848562.3926306,34.22,-19.21,71.5,1.38,0.0,0.01,0.62,0.78,0.0,0.0,23.15,1004.97,0.0,0.0,0.0,3
517579,1752848562.5729442,34.27,-19.2,71.46,1.33,0.0,0.0,0.59,0.75,0.0,0.0,23.15,1004.97,0.0,0.0,0.0,3
517838,1752848562.7432833,34.34,-19.16,71.51,1.36,0.0,0.01,0.63,0.78,0.0,0.0,23.16,1004.97,0.0,0.0,0.0,3
517958,1752848562.9349766,34.43,-19.09,71.53,1.35,0.0,0.0,0.62,0.78,0.0,0.0,23.17,1004.97,0.0,0.0,0.0,3
518165,1752848563.1240976,34.7,-18.54,71.42,1.37,0.0,0.03,0.62,0.77,0.0,0.0,23.18,1004.97,0.0,0.0,0.0,3
518377,1752848563.3164523,34.5,-18.6,71.56,1.44,0.0,0.01,0.61,0.76,0.0,0.0,23.18,1004.96,0.0,0.0,0.0,3
518537,1752848563.4879324,34.5,-18.6,71.56,1.41,0.0,0.01,0.61,0.76,0.0,0.0,23.18,1004.96,0.0,0.0,0.0,3
